site	sample	technology	lanes	depth	percent	type	value
HanXRQChr00c0001.71636	HT368_MK1-24.sort.bam	X10	3570_7	7	0.43895453353513	within_lane	0
HanXRQChr00c0001.71636	HT368_MK1-24.sort.bam	X10	3570_7	7	0.43895453353513	control	0
HanXRQChr00c0001.71636	Q095B_SD2A-27.sort.bam	X10	3570_3	7	0.214573014287991	within_lane	0
HanXRQChr00c0001.71636	Q095B_SD2A-27.sort.bam	X10	3570_3	7	0.214573014287991	control	0
HanXRQChr00c0001.71654	HT293_KS1A-28R.sort.bam	X10	3570_6	6	0.155772548027224	within_lane	0
HanXRQChr00c0001.71654	HT293_KS1A-28R.sort.bam	X10	3570_6	6	0.155772548027224	control	0
HanXRQChr00c0001.71654	HT237_MO1W-38.sort.bam	X10	3577_4;3564_4	11	0.155772548027224	within_lane	0
HanXRQChr00c0001.71654	HT237_MO1W-38.sort.bam	X10	3577_4;3564_4	11	0.155772548027224	control	0
HanXRQChr00c0001.71654	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	25	0.155772548027224	within_lane	0
HanXRQChr00c0001.71654	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	25	0.155772548027224	control	0
HanXRQChr00c0001.71664	HT293_KS1A-28R.sort.bam	X10	3570_6	6	0.328700750346775	within_lane	1
HanXRQChr00c0001.71664	HT293_KS1A-28R.sort.bam	X10	3570_6	6	0.328700750346775	control	0
HanXRQChr00c0001.71664	HT370_MO1A-33.sort.bam	X10	3570_8	14	0.350890412717944	within_lane	1
HanXRQChr00c0001.71664	HT370_MO1A-33.sort.bam	X10	3570_8	14	0.350890412717944	control	0
HanXRQChr00c0001.71678	HT100_SK1W-29.sort.bam	HiSeq2500	3392_5	5	0.624309376065727	within_lane	0
HanXRQChr00c0001.71678	HT100_SK1W-29.sort.bam	HiSeq2500	3392_5	5	0.624309376065727	control	0
HanXRQChr00c0001.71678	HT011_IA2W-37.sort.bam	X10	3570_8	5	0.667582291696477	within_lane	1
HanXRQChr00c0001.71678	HT011_IA2W-37.sort.bam	X10	3570_8	5	0.667582291696477	control	1
HanXRQChr00c0001.71678	HT290_SD1W-20.sort.bam	X10	3570_5	6	0.667582291696477	within_lane	1
HanXRQChr00c0001.71678	HT290_SD1W-20.sort.bam	X10	3570_5	6	0.667582291696477	control	0
HanXRQChr00c0001.71678	HT033N_IA2W-38.sort.bam	X10	3570_2	9	0.67883899700205	within_lane	0
HanXRQChr00c0001.71678	HT033N_IA2W-38.sort.bam	X10	3570_2	9	0.67883899700205	control	0
HanXRQChr00c0001.71687	HT249_IA2A-8.sort.bam	X10	3563_8	11	0.281280768422976	within_lane	0
HanXRQChr00c0001.71687	HT249_IA2A-8.sort.bam	X10	3563_8	11	0.281280768422976	control	0
HanXRQChr00c0001.71687	HT164_MO1W-3.sort.bam	X10	3563_7	6	0.281280768422976	within_lane	0
HanXRQChr00c0001.71687	HT164_MO1W-3.sort.bam	X10	3563_7	6	0.281280768422976	control	0
HanXRQChr00c0001.71687	Q114B_MO1A-18.sort.bam	X10	3570_1	8	0.281280768422976	within_lane	0
HanXRQChr00c0001.71687	Q114B_MO1A-18.sort.bam	X10	3570_1	8	0.281280768422976	control	0
HanXRQChr00c0001.71687	HT285_P-75.sort.bam	X10	3570_5	9	0.281280768422976	within_lane	0
HanXRQChr00c0001.71687	HT285_P-75.sort.bam	X10	3570_5	9	0.281280768422976	control	0
HanXRQChr00c0001.71687	HT138_MK8-12.sort.bam	X10	3563_7	10	0.304864669142967	within_lane	1
HanXRQChr00c0001.71687	HT138_MK8-12.sort.bam	X10	3563_7	10	0.304864669142967	control	0
HanXRQChr00c0001.71771	HT243_IA1A-11.sort.bam	X10	3563_8	8	0.664875184638735	within_lane	1
HanXRQChr00c0001.71771	HT243_IA1A-11.sort.bam	X10	3563_8	8	0.664875184638735	control	0
HanXRQChr00c0001.71771	HT68_MO1W-7.sort.bam	HiSeq2500	3392_3	7	0.664875184638735	within_lane	0
HanXRQChr00c0001.71771	HT68_MO1W-7.sort.bam	HiSeq2500	3392_3	7	0.664875184638735	control	1
HanXRQChr00c0001.71771	HT78_MK1-17.sort.bam	HiSeq2500	3392_4	7	0.632917674479324	within_lane	0
HanXRQChr00c0001.71771	HT78_MK1-17.sort.bam	HiSeq2500	3392_4	7	0.632917674479324	control	1
HanXRQChr00c0001.71771	HT126_MK1-6.sort.bam	HiSeq2500	3392_7	8	0.664875184638735	within_lane	1
HanXRQChr00c0001.71771	HT126_MK1-6.sort.bam	HiSeq2500	3392_7	8	0.664875184638735	control	1
HanXRQChr00c0001.71771	HT011_IA2W-37.sort.bam	X10	3570_8	5	0.676138809005872	within_lane	1
HanXRQChr00c0001.71771	HT011_IA2W-37.sort.bam	X10	3570_8	5	0.676138809005872	control	1
HanXRQChr00c0001.71771	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	14	0.676138809005872	within_lane	1
HanXRQChr00c0001.71771	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	14	0.676138809005872	control	1
HanXRQChr00c0001.71771	HT033N_IA2W-38.sort.bam	X10	3570_2	10	0.676138809005872	within_lane	1
HanXRQChr00c0001.71771	HT033N_IA2W-38.sort.bam	X10	3570_2	10	0.676138809005872	control	1
HanXRQChr00c0001.71777	HT027_P-37.sort.bam	X10	3577_4;3564_4	29	0.343781424329175	within_lane	0
HanXRQChr00c0001.71777	HT027_P-37.sort.bam	X10	3577_4;3564_4	29	0.343781424329175	control	1
HanXRQChr00c0001.71777	HT203_MK5-7.sort.bam	HiSeq2500	3441_6;3393_7	8	0.737677716997877	within_lane	0
HanXRQChr00c0001.71777	HT203_MK5-7.sort.bam	HiSeq2500	3441_6;3393_7	8	0.737677716997877	control	1
HanXRQChr00c0001.71777	HT319_IA2A-31.sort.bam	X10	3577_2;3564_2	8	0.343781424329175	within_lane	1
HanXRQChr00c0001.71777	HT319_IA2A-31.sort.bam	X10	3577_2;3564_2	8	0.343781424329175	control	1
HanXRQChr00c0001.71777	HT353_ND1A-11.sort.bam	X10	3570_7	12	0.321929687054198	within_lane	1
HanXRQChr00c0001.71777	HT353_ND1A-11.sort.bam	X10	3570_7	12	0.321929687054198	control	0
HanXRQChr00c0001.71777	HT213_ND1W-20.sort.bam	HiSeq2500	3441_6;3393_5	7	0.717417307028079	within_lane	1
HanXRQChr00c0001.71777	HT213_ND1W-20.sort.bam	HiSeq2500	3441_6;3393_5	7	0.717417307028079	control	1
HanXRQChr00c0001.71777	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	42	0.343781424329175	within_lane	1
HanXRQChr00c0001.71777	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	42	0.343781424329175	control	0
HanXRQChr00c0001.71777	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	9	0.321929687054198	within_lane	0
HanXRQChr00c0001.71777	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	9	0.321929687054198	control	1
HanXRQChr00c0001.71846	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	19	0.059486098882167	within_lane	0
HanXRQChr00c0001.71846	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	19	0.059486098882167	control	0
HanXRQChr00c0001.71846	HT164_MO1W-3.sort.bam	X10	3563_7	15	0.059486098882167	within_lane	0
HanXRQChr00c0001.71846	HT164_MO1W-3.sort.bam	X10	3563_7	15	0.059486098882167	control	0
HanXRQChr00c0001.71850	HT243_IA1A-11.sort.bam	X10	3563_8	15	0.0301737092953545	within_lane	0
HanXRQChr00c0001.71850	HT243_IA1A-11.sort.bam	X10	3563_8	15	0.0301737092953545	control	0
HanXRQChr00c0001.71850	Q079_KS1A-15.sort.bam	X10	3577_7;3564_7	7	0.0301737092953545	within_lane	0
HanXRQChr00c0001.71850	Q079_KS1A-15.sort.bam	X10	3577_7;3564_7	7	0.0301737092953545	control	0
HanXRQChr00c0001.71850	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	20	0.0301737092953545	within_lane	0
HanXRQChr00c0001.71850	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	20	0.0301737092953545	control	0
HanXRQChr00c0001.71850	HT288_SD1A-24.sort.bam	X10	3570_5	11	0.0301737092953545	within_lane	0
HanXRQChr00c0001.71850	HT288_SD1A-24.sort.bam	X10	3570_5	11	0.0301737092953545	control	0
HanXRQChr00c0001.71858	HT283_P-19.sort.bam	X10	3570_5	5	0.0300728937139761	within_lane	1
HanXRQChr00c0001.71858	HT283_P-19.sort.bam	X10	3570_5	5	0.0300728937139761	control	0
HanXRQChr00c0001.71858	Q144C_ND1W-31.sort.bam	X10	3570_2	18	0.0300728937139761	within_lane	0
HanXRQChr00c0001.71858	Q144C_ND1W-31.sort.bam	X10	3570_2	18	0.0300728937139761	control	0
HanXRQChr00c0001.71858	HT282_P-18.sort.bam	X10	3570_5	12	0.0300728937139761	within_lane	1
HanXRQChr00c0001.71858	HT282_P-18.sort.bam	X10	3570_5	12	0.0300728937139761	control	0
HanXRQChr00c0001.71858	Q094_ND1W-38.sort.bam	X10	3579_1;3564_8	8	0.0300728937139761	within_lane	0
HanXRQChr00c0001.71858	Q094_ND1W-38.sort.bam	X10	3579_1;3564_8	8	0.0300728937139761	control	0
HanXRQChr00c0001.71858	HT252_KS1A-38.sort.bam	X10	3563_8	22	0.0300728937139761	within_lane	0
HanXRQChr00c0001.71858	HT252_KS1A-38.sort.bam	X10	3563_8	22	0.0300728937139761	control	0
HanXRQChr00c0001.71858	HT290_SD1W-20.sort.bam	X10	3570_5	25	0.0300728937139761	within_lane	1
HanXRQChr00c0001.71858	HT290_SD1W-20.sort.bam	X10	3570_5	25	0.0300728937139761	control	0
HanXRQChr00c0001.71861	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	20	0.0592902185658382	within_lane	0
HanXRQChr00c0001.71861	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	20	0.0592902185658382	control	0
HanXRQChr00c0001.71861	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	21	0.0592902185658382	within_lane	0
HanXRQChr00c0001.71861	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	21	0.0592902185658382	control	0
HanXRQChr00c0001.71861	HT027_P-37.sort.bam	X10	3577_4;3564_4	36	0.0592902185658382	within_lane	1
HanXRQChr00c0001.71861	HT027_P-37.sort.bam	X10	3577_4;3564_4	36	0.0592902185658382	control	0
HanXRQChr00c0001.71861	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	18	0.0592902185658382	within_lane	0
HanXRQChr00c0001.71861	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	18	0.0592902185658382	control	0
HanXRQChr00c0001.71862	Q144C_ND1W-31.sort.bam	X10	3570_2	19	0.350964439921032	within_lane	0
HanXRQChr00c0001.71862	Q144C_ND1W-31.sort.bam	X10	3570_2	19	0.350964439921032	control	0
HanXRQChr00c0001.71869	HT373_SD1W-4.sort.bam	X10	3570_8	12	0.167534263661491	within_lane	0
HanXRQChr00c0001.71869	HT373_SD1W-4.sort.bam	X10	3570_8	12	0.167534263661491	control	0
HanXRQChr00c0001.71869	HT205_MK7-8.sort.bam	HiSeq2500	3393_4	7	0.141589341473501	within_lane	0
HanXRQChr00c0001.71869	HT205_MK7-8.sort.bam	HiSeq2500	3393_4	7	0.141589341473501	control	0
HanXRQChr00c0001.71869	HT159_MK7-17.sort.bam	HiSeq2500	3393_1	9	0.167534263661491	within_lane	0
HanXRQChr00c0001.71869	HT159_MK7-17.sort.bam	HiSeq2500	3393_1	9	0.167534263661491	control	0
HanXRQChr00c0001.71870	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	6	0.329461951624473	within_lane	0
HanXRQChr00c0001.71870	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	6	0.329461951624473	control	1
HanXRQChr00c0001.71870	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	8	0.350004469200591	within_lane	0
HanXRQChr00c0001.71870	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	8	0.350004469200591	control	0
HanXRQChr00c0001.71870	HT68_MO1W-7.sort.bam	HiSeq2500	3392_3	20	0.350004469200591	within_lane	0
HanXRQChr00c0001.71870	HT68_MO1W-7.sort.bam	HiSeq2500	3392_3	20	0.350004469200591	control	0
HanXRQChr00c0001.71870	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	18	0.350004469200591	within_lane	1
HanXRQChr00c0001.71870	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	18	0.350004469200591	control	0
HanXRQChr00c0001.71870	HT352_MO1W-33.sort.bam	X10	3570_7	12	0.350004469200591	within_lane	1
HanXRQChr00c0001.71870	HT352_MO1W-33.sort.bam	X10	3570_7	12	0.350004469200591	control	1
HanXRQChr00c0001.71870	Q091_MK4-13R.sort.bam	X10	3579_1;3564_8	10	0.350004469200591	within_lane	0
HanXRQChr00c0001.71870	Q091_MK4-13R.sort.bam	X10	3579_1;3564_8	10	0.350004469200591	control	1
HanXRQChr00c0001.71873	Q87_MK3-2.sort.bam	X10	3570_2	7	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	Q87_MK3-2.sort.bam	X10	3570_2	7	0.0589023014554584	control	0
HanXRQChr00c0001.71873	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	26	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	26	0.0589023014554584	control	0
HanXRQChr00c0001.71873	HT269_IA1W-5.sort.bam	X10	3577_1;3564_1	26	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT269_IA1W-5.sort.bam	X10	3577_1;3564_1	26	0.0589023014554584	control	0
HanXRQChr00c0001.71873	HT255_KS1W-29.sort.bam	X10	3563_8	14	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT255_KS1W-29.sort.bam	X10	3563_8	14	0.0589023014554584	control	0
HanXRQChr00c0001.71873	HT305_ND1W-27.sort.bam	X10	3570_6	18	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT305_ND1W-27.sort.bam	X10	3570_6	18	0.0589023014554584	control	0
HanXRQChr00c0001.71873	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	34	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	34	0.0589023014554584	control	1
HanXRQChr00c0001.71873	HT352_MO1W-33.sort.bam	X10	3570_7	12	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT352_MO1W-33.sort.bam	X10	3570_7	12	0.0589023014554584	control	0
HanXRQChr00c0001.71873	HT374_SD2A-36.sort.bam	X10	3570_8	12	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT374_SD2A-36.sort.bam	X10	3570_8	12	0.0589023014554584	control	0
HanXRQChr00c0001.71873	HT288_SD1A-24.sort.bam	X10	3570_5	12	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT288_SD1A-24.sort.bam	X10	3570_5	12	0.0589023014554584	control	1
HanXRQChr00c0001.71873	HT014_IA2W-16.sort.bam	X10	3570_8	18	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT014_IA2W-16.sort.bam	X10	3570_8	18	0.0589023014554584	control	1
HanXRQChr00c0001.71873	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	18	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	18	0.0589023014554584	control	0
HanXRQChr00c0001.71873	HT290_SD1W-20.sort.bam	X10	3570_5	25	0.0589023014554584	within_lane	0
HanXRQChr00c0001.71873	HT290_SD1W-20.sort.bam	X10	3570_5	25	0.0589023014554584	control	0
HanXRQChr00c0001.71874	HT217_SD2W-21.sort.bam	HiSeq2500	3441_6;3393_5	5	0.0869692325853697	within_lane	0
HanXRQChr00c0001.71874	HT217_SD2W-21.sort.bam	HiSeq2500	3441_6;3393_5	5	0.0869692325853697	control	0
HanXRQChr00c0001.71930	HT225_KS2A-23R.sort.bam	HiSeq2500	3393_6	6	0.56585381451737	within_lane	1
HanXRQChr00c0001.71930	HT225_KS2A-23R.sort.bam	HiSeq2500	3393_6	6	0.56585381451737	control	0
HanXRQChr00c0001.71930	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.551370180425471	within_lane	0
HanXRQChr00c0001.71930	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.551370180425471	control	1
HanXRQChr00c0001.71930	HT243_IA1A-11.sort.bam	X10	3563_8	13	0.56585381451737	within_lane	1
HanXRQChr00c0001.71930	HT243_IA1A-11.sort.bam	X10	3563_8	13	0.56585381451737	control	0
HanXRQChr00c0001.71930	HT79_MK1-21.sort.bam	HiSeq2500	3393_8	9	0.56585381451737	within_lane	0
HanXRQChr00c0001.71930	HT79_MK1-21.sort.bam	HiSeq2500	3393_8	9	0.56585381451737	control	1
HanXRQChr00c0001.71930	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	13	0.56585381451737	within_lane	1
HanXRQChr00c0001.71930	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	13	0.56585381451737	control	0
HanXRQChr00c0001.71930	HT34_KS1A-29.sort.bam	HiSeq2500	3392_1	6	0.509581061661582	within_lane	0
HanXRQChr00c0001.71930	HT34_KS1A-29.sort.bam	HiSeq2500	3392_1	6	0.509581061661582	control	0
HanXRQChr00c0001.71930	HT149_IA2W-29.sort.bam	HiSeq2500	3392_8	10	0.56585381451737	within_lane	0
HanXRQChr00c0001.71930	HT149_IA2W-29.sort.bam	HiSeq2500	3392_8	10	0.56585381451737	control	0
HanXRQChr00c0001.71958	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	13	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	13	0.226745641206554	control	1
HanXRQChr00c0001.71958	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	18	0.226745641206554	within_lane	1
HanXRQChr00c0001.71958	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	18	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT287_P-101.sort.bam	X10	3577_2;3564_2	16	0.226745641206554	within_lane	1
HanXRQChr00c0001.71958	HT287_P-101.sort.bam	X10	3577_2;3564_2	16	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	11	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	11	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT347_MK3-41.sort.bam	X10	3570_7	6	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT347_MK3-41.sort.bam	X10	3570_7	6	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	7	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	7	0.226745641206554	control	0
HanXRQChr00c0001.71958	QPA3_SK1A-22.sort.bam	X10	3570_3	10	0.107998672326307	within_lane	0
HanXRQChr00c0001.71958	QPA3_SK1A-22.sort.bam	X10	3570_3	10	0.107998672326307	control	0
HanXRQChr00c0001.71958	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	5	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	5	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	17	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	17	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	14	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	14	0.226745641206554	control	0
HanXRQChr00c0001.71958	Q098B_SK1A-36.sort.bam	X10	3570_1	5	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	Q098B_SK1A-36.sort.bam	X10	3570_1	5	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT183_MK6-11.sort.bam	HiSeq2500	3441_7;3393_3	8	0.490541368957446	within_lane	0
HanXRQChr00c0001.71958	HT183_MK6-11.sort.bam	HiSeq2500	3441_7;3393_3	8	0.490541368957446	control	1
HanXRQChr00c0001.71958	HT033N_IA2W-38.sort.bam	X10	3570_2	18	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT033N_IA2W-38.sort.bam	X10	3570_2	18	0.226745641206554	control	0
HanXRQChr00c0001.71958	HT192_ND1A-40.sort.bam	HiSeq2500	3392_3	8	0.226745641206554	within_lane	0
HanXRQChr00c0001.71958	HT192_ND1A-40.sort.bam	HiSeq2500	3392_3	8	0.226745641206554	control	0
HanXRQChr00c0001.71960	HT178_MK3-40.sort.bam	X10	3570_8	7	0.477896838670994	within_lane	1
HanXRQChr00c0001.71960	HT178_MK3-40.sort.bam	X10	3570_8	7	0.477896838670994	control	0
HanXRQChr00c0001.71960	HT334_P-21.sort.bam	X10	3577_3;3564_3	9	0.477896838670994	within_lane	0
HanXRQChr00c0001.71960	HT334_P-21.sort.bam	X10	3577_3;3564_3	9	0.477896838670994	control	1
HanXRQChr00c0001.71960	HT118_SD2W-19.sort.bam	HiSeq2500	3441_7;3392_6	8	0.885399175315433	within_lane	1
HanXRQChr00c0001.71960	HT118_SD2W-19.sort.bam	HiSeq2500	3441_7;3392_6	8	0.885399175315433	control	1
HanXRQChr00c0001.71973	HT365_IA2W-11.sort.bam	X10	3570_7	8	0.73656365068749	within_lane	1
HanXRQChr00c0001.71973	HT365_IA2W-11.sort.bam	X10	3570_7	8	0.73656365068749	control	1
HanXRQChr00c0001.71973	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	11	0.73656365068749	within_lane	1
HanXRQChr00c0001.71973	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	11	0.73656365068749	control	1
HanXRQChr00c0001.71973	HT249_IA2A-8.sort.bam	X10	3563_8	9	0.73656365068749	within_lane	0
HanXRQChr00c0001.71973	HT249_IA2A-8.sort.bam	X10	3563_8	9	0.73656365068749	control	1
HanXRQChr00c0001.71973	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	6	0.73656365068749	within_lane	1
HanXRQChr00c0001.71973	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	6	0.73656365068749	control	1
HanXRQChr00c0001.71973	HT352_MO1W-33.sort.bam	X10	3570_7	5	0.73656365068749	within_lane	1
HanXRQChr00c0001.71973	HT352_MO1W-33.sort.bam	X10	3570_7	5	0.73656365068749	control	1
HanXRQChr00c0001.71973	HT370_MO1A-33.sort.bam	X10	3570_8	7	0.727052417300344	within_lane	1
HanXRQChr00c0001.71973	HT370_MO1A-33.sort.bam	X10	3570_8	7	0.727052417300344	control	1
HanXRQChr00c0001.71973	HT130_MK2-17.sort.bam	X10	3563_7	9	0.73656365068749	within_lane	0
HanXRQChr00c0001.71973	HT130_MK2-17.sort.bam	X10	3563_7	9	0.73656365068749	control	1
HanXRQChr00c0001.71973	HT033N_IA2W-38.sort.bam	X10	3570_2	17	0.73656365068749	within_lane	0
HanXRQChr00c0001.71973	HT033N_IA2W-38.sort.bam	X10	3570_2	17	0.73656365068749	control	1
HanXRQChr00c0001.71987	HT027_P-37.sort.bam	X10	3577_4;3564_4	13	0.732465917972312	within_lane	0
HanXRQChr00c0001.71987	HT027_P-37.sort.bam	X10	3577_4;3564_4	13	0.732465917972312	control	1
HanXRQChr00c0001.71987	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	17	0.732465917972312	within_lane	1
HanXRQChr00c0001.71987	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	17	0.732465917972312	control	0
HanXRQChr00c0001.71987	HT334_P-21.sort.bam	X10	3577_3;3564_3	9	0.732465917972312	within_lane	1
HanXRQChr00c0001.71987	HT334_P-21.sort.bam	X10	3577_3;3564_3	9	0.732465917972312	control	1
HanXRQChr00c0001.71987	HT318_IA2A-11.sort.bam	X10	3577_2;3564_2	16	0.732465917972312	within_lane	0
HanXRQChr00c0001.71987	HT318_IA2A-11.sort.bam	X10	3577_2;3564_2	16	0.732465917972312	control	0
HanXRQChr00c0001.71987	HT331_P-10.sort.bam	X10	3577_3;3564_3	7	0.722669200526487	within_lane	0
HanXRQChr00c0001.71987	HT331_P-10.sort.bam	X10	3577_3;3564_3	7	0.722669200526487	control	1
HanXRQChr00c0001.72021	HT089_MK5-27.sort.bam	X10	3563_7	7	0.473577995058477	within_lane	0
HanXRQChr00c0001.72021	HT089_MK5-27.sort.bam	X10	3563_7	7	0.473577995058477	control	0
HanXRQChr00c0001.72207	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	5	0.654541417292826	within_lane	0
HanXRQChr00c0001.72207	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	5	0.654541417292826	control	0
HanXRQChr00c0001.72207	HT014_IA2W-16.sort.bam	X10	3570_8	5	0.654541417292826	within_lane	1
HanXRQChr00c0001.72207	HT014_IA2W-16.sort.bam	X10	3570_8	5	0.654541417292826	control	0
HanXRQChr00c0001.72207	HT353_ND1A-11.sort.bam	X10	3570_7	7	0.654541417292826	within_lane	1
HanXRQChr00c0001.72207	HT353_ND1A-11.sort.bam	X10	3570_7	7	0.654541417292826	control	1
HanXRQChr00c0001.72240	HT237_MO1W-38.sort.bam	X10	3577_4;3564_4	12	0.564097154155328	within_lane	0
HanXRQChr00c0001.72240	HT237_MO1W-38.sort.bam	X10	3577_4;3564_4	12	0.564097154155328	control	0
HanXRQChr00c0001.72254	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	12	0.463477085027896	within_lane	1
HanXRQChr00c0001.72254	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	12	0.463477085027896	control	0
HanXRQChr00c0001.72254	HT374_SD2A-36.sort.bam	X10	3570_8	6	0.443126653884562	within_lane	1
HanXRQChr00c0001.72254	HT374_SD2A-36.sort.bam	X10	3570_8	6	0.443126653884562	control	1
HanXRQChr00c0001.72254	HT013_SD2W-18.sort.bam	X10	3570_8	7	0.463477085027896	within_lane	1
HanXRQChr00c0001.72254	HT013_SD2W-18.sort.bam	X10	3570_8	7	0.463477085027896	control	0
HanXRQChr00c0001.72308	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	7	0.548652853878028	within_lane	0
HanXRQChr00c0001.72308	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	7	0.548652853878028	control	1
HanXRQChr00c0001.72308	HT379_SK1W-22R.sort.bam	X10	3577_4;3564_4	5	0.548652853878028	within_lane	1
HanXRQChr00c0001.72308	HT379_SK1W-22R.sort.bam	X10	3577_4;3564_4	5	0.548652853878028	control	0
HanXRQChr00c0001.72308	HT089_MK5-27.sort.bam	X10	3563_7	11	0.548652853878028	within_lane	1
HanXRQChr00c0001.72308	HT089_MK5-27.sort.bam	X10	3563_7	11	0.548652853878028	control	0
HanXRQChr00c0001.72308	HT353_ND1A-11.sort.bam	X10	3570_7	6	0.548652853878028	within_lane	1
HanXRQChr00c0001.72308	HT353_ND1A-11.sort.bam	X10	3570_7	6	0.548652853878028	control	1
HanXRQChr00c0001.72330	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	14	0.286605685876691	within_lane	1
HanXRQChr00c0001.72330	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	14	0.286605685876691	control	1
HanXRQChr00c0001.72330	HT089_MK5-27.sort.bam	X10	3563_7	8	0.261889922841306	within_lane	0
